age,workclass,fnlwgt,education.num,marital.status,race,sex,hours.per.week,native.country,income
31,0,120461,10,0,0,0,40,1,1
24,0,346909,9,1,0,1,44,0,1
21,0,219137,6,0,1,1,25,1,1
33,0,182792,9,0,0,0,40,1,1
49,-1,229737,15,1,0,1,37,1,0
28,-1,192569,9,0,1,1,40,1,1
45,1,67544,14,0,0,1,50,1,1
32,0,118551,13,1,0,0,35,0,0
43,0,248094,9,1,0,1,40,1,1
33,0,159442,13,1,0,0,40,1,1
39,0,202683,13,1,0,1,40,1,1
20,0,121023,10,0,0,0,15,1,1
38,0,229180,13,0,0,0,40,0,1
48,-1,30840,10,1,0,1,45,1,1
66,0,141085,9,0,0,0,8,1,1
32,0,262153,9,1,0,1,40,1,1
43,0,421837,10,1,0,1,40,0,1
90,0,175491,9,1,0,1,50,0,0
51,1,195844,10,1,0,1,40,1,0
50,0,159650,10,1,0,1,60,1,0
33,0,56701,13,1,0,1,75,1,0
44,0,196545,13,1,0,1,40,1,0
30,0,182771,13,0,2,1,15,0,1
51,0,282744,13,1,0,1,40,0,1
51,-1,175985,9,1,0,1,40,1,1
57,-1,188877,5,0,0,1,40,1,1
34,0,188798,13,0,0,0,40,1,1
37,0,143582,11,0,4,0,35,1,1
52,0,225317,3,1,0,1,40,0,1
35,0,27408,9,1,0,1,50,1,1
41,0,350387,13,0,0,1,40,1,0
26,0,118736,13,0,0,0,20,1,1
20,0,127185,10,0,0,0,15,1,1
24,0,211527,13,0,0,1,30,1,1
28,0,469864,13,0,1,1,40,1,1
30,0,173350,11,1,0,0,40,1,1
33,0,169496,13,1,0,1,50,1,0
50,-1,174964,6,1,0,1,99,1,1
51,1,101119,9,1,0,1,70,1,1
22,0,185279,9,0,0,1,16,1,1
46,1,202560,13,0,0,0,40,1,1
30,0,76107,9,0,0,1,45,1,0
59,1,50929,10,1,0,1,60,1,0
48,1,246392,12,0,1,0,40,1,1
31,1,86143,9,0,2,1,40,1,1
58,0,417419,4,0,0,1,40,1,1
26,-1,189502,13,1,0,1,80,1,0
40,0,226902,14,1,0,1,50,1,0
46,0,155890,13,1,0,1,40,1,0
24,1,201664,10,0,0,1,40,1,1
46,1,312015,9,0,1,0,40,1,1
17,0,108470,7,0,1,1,17,1,1
48,0,350440,10,1,2,1,40,0,0
25,-1,192321,12,0,0,0,80,1,1
43,0,300528,10,1,0,1,40,1,1
42,0,245317,6,1,0,1,50,1,1
32,0,79586,13,1,2,1,40,0,1
45,0,295046,9,1,0,1,60,1,0
23,0,161708,12,0,0,0,20,1,1
42,0,355728,11,0,0,1,44,1,1
53,0,278114,4,1,0,1,40,1,0
48,0,46677,12,0,0,0,42,1,1
34,0,204461,16,1,0,1,60,1,0
26,0,473625,9,1,0,0,30,1,1
49,0,246183,9,1,0,1,40,1,0
48,0,199590,9,1,0,1,40,0,0
35,0,352188,9,0,0,1,40,1,1
38,0,132879,9,1,0,1,40,1,0
71,0,99894,3,0,2,0,75,1,1
42,-1,24763,16,1,0,1,40,1,0
37,0,212900,9,1,0,1,40,1,1
18,0,270544,8,0,0,0,30,1,1
72,0,56559,9,1,0,1,12,1,1
45,0,164210,10,0,0,0,40,1,1
39,1,30916,10,1,0,1,50,1,0
21,0,364685,7,0,0,0,35,1,1
18,0,83492,4,0,0,1,40,1,1
59,0,195835,4,0,0,1,40,1,1
25,0,206343,9,0,0,1,40,1,1
25,-1,136450,12,1,0,0,35,1,0
44,0,165346,14,1,0,1,40,1,0
38,0,301743,9,0,0,0,35,1,1
17,0,150262,7,0,0,0,20,1,1
34,0,167474,9,1,0,1,50,1,1
22,-1,153516,10,0,0,1,35,1,1
59,0,90290,10,1,0,1,34,1,1
48,0,345006,13,0,0,0,45,0,1
36,0,116608,9,0,0,0,38,1,1
36,0,144154,9,0,0,0,40,1,1
43,1,155106,13,1,0,1,53,1,1
24,0,270075,13,1,0,0,50,1,1
35,-1,188540,5,1,0,1,50,1,1
50,0,194231,14,0,0,0,40,1,0
50,-1,158294,15,1,0,1,80,1,0
42,1,121718,14,1,0,1,60,1,0
45,0,168837,10,1,0,0,24,0,0
30,1,295010,13,0,0,0,60,1,0
53,1,71417,16,1,0,1,40,1,1
32,1,222900,13,0,0,0,50,1,0
49,0,296849,10,1,0,1,40,1,0
60,-1,131852,3,1,0,1,30,1,0
19,0,172893,10,0,0,0,30,1,1
36,0,102945,11,0,0,1,40,1,1
45,0,162606,9,0,0,0,35,1,1
56,-1,346635,14,0,0,0,60,1,1
33,0,213308,11,0,1,0,50,1,1
23,0,201138,10,0,0,0,8,1,1
20,0,198148,9,0,0,1,40,1,1
32,-1,282622,9,0,0,0,28,1,1
66,1,222810,10,0,0,0,40,0,0
57,-1,103948,13,0,0,1,80,1,1
25,0,164488,13,1,0,1,40,0,1
44,0,277533,10,1,0,1,40,1,1
48,0,152953,4,1,0,1,32,0,1
57,-1,149168,10,1,0,1,55,1,1
21,-1,34443,10,0,0,1,50,1,1
27,-1,151402,9,1,0,1,70,1,1
55,0,147653,13,0,0,0,73,1,1
50,-1,260579,9,1,1,1,40,1,1
37,1,173192,11,0,1,1,40,1,1
33,0,258498,10,1,0,0,60,1,1
27,0,107458,13,0,0,1,40,1,1
28,0,253814,9,0,0,0,35,1,1
46,1,125457,14,1,1,1,38,1,0
51,0,120914,6,0,0,1,40,1,1
41,-1,218302,13,1,0,1,60,1,0
24,0,67222,13,0,2,1,45,0,1
30,0,58597,9,0,0,1,44,1,1
39,-1,124685,14,0,2,1,99,0,0
51,0,70767,9,1,0,0,40,1,1
47,0,223342,9,0,0,0,35,1,1
37,0,190964,9,0,0,1,40,1,1
36,1,96468,14,0,0,0,40,1,1
40,0,65866,10,0,0,0,40,1,1
20,0,360457,10,0,0,0,30,1,1
35,0,173858,9,1,2,1,40,0,1
31,0,397467,9,1,0,1,40,1,1
48,1,156410,9,1,1,1,50,1,0
29,0,210959,12,1,0,1,40,1,1
67,1,233681,12,1,0,1,35,1,1
31,0,213750,10,0,0,1,45,1,1
23,0,133061,9,1,0,1,80,1,1
31,0,106347,10,1,1,0,40,1,1
57,-1,33725,13,1,0,1,50,1,0
39,0,409189,3,1,0,1,40,0,1
42,1,155657,9,0,1,0,25,1,1
33,0,100135,9,1,0,0,25,1,1
27,0,177351,13,0,0,1,45,1,1
29,0,134890,11,1,0,1,40,1,0
38,0,73471,10,1,0,1,50,1,1
39,0,305597,11,1,0,1,40,1,1
29,0,242597,13,0,0,1,40,1,1
49,-1,201080,10,0,0,1,55,1,1
61,-1,394534,9,1,1,1,6,1,1
18,-1,192399,10,0,0,1,60,1,1
44,0,171722,9,0,0,0,39,1,1
33,0,179758,9,1,0,0,20,1,1
42,-1,101709,11,1,2,1,40,1,1
56,0,208451,13,1,0,1,40,1,0
64,0,114994,9,1,0,1,18,1,1
70,0,89787,9,1,0,1,20,1,1
55,0,199067,9,1,0,1,40,1,0
42,1,33521,13,1,0,1,40,1,1
50,0,191299,9,1,0,1,50,1,1
35,0,292185,13,1,0,1,40,1,1
42,1,188291,13,1,0,1,40,1,0
24,0,267706,10,0,0,0,45,1,1
53,0,548580,10,1,0,1,40,0,1
23,0,45317,10,0,0,0,40,1,1
28,0,115677,12,0,0,1,32,1,1
46,-1,204928,10,1,0,1,40,1,1
27,-1,130856,13,0,0,1,40,1,1
34,0,188736,9,1,4,0,20,0,1
38,1,134444,10,1,0,1,72,1,1
46,1,192323,9,0,0,1,40,1,1
62,-1,68461,16,1,3,1,40,1,0
27,1,332249,9,0,0,1,40,1,1
23,0,161708,10,0,0,0,20,1,1
24,0,187551,10,0,1,0,20,1,1
19,0,277695,5,0,0,1,16,0,1
34,0,108454,10,1,0,1,45,1,1
68,0,159191,10,0,0,0,40,1,1
24,0,186314,10,0,0,1,54,1,1
56,0,83196,9,1,0,1,50,1,1
41,0,107306,9,0,0,1,40,1,1
33,0,198727,9,0,0,0,40,1,1
18,0,131180,7,0,0,0,16,1,1
49,0,203067,10,1,0,1,40,1,0
25,0,218667,3,1,0,1,40,1,1
47,0,184402,9,0,0,1,32,1,1
69,-1,240562,15,1,0,1,40,1,0
64,0,66634,4,1,0,1,40,1,1
39,0,218916,15,0,0,1,50,1,1
42,0,20809,9,0,0,1,75,1,0
50,-1,140516,13,1,0,1,40,1,1
53,0,48641,8,0,4,0,35,1,1
47,-1,96798,9,1,0,1,80,1,0
39,1,256997,13,1,0,1,40,1,1
29,-1,31778,9,0,0,1,25,1,1
28,0,113870,9,0,0,1,40,1,1
33,0,219838,6,1,0,1,40,1,1
49,0,133917,11,0,1,1,40,0,1
60,0,106850,6,0,0,0,40,1,1
29,0,215504,9,1,0,1,40,1,1
39,1,206190,9,0,0,0,45,1,1
34,0,265706,14,0,0,1,60,1,0
27,0,216481,13,0,0,0,40,1,1
29,0,154017,9,0,0,0,10,1,1
28,0,76313,10,1,3,1,60,1,1
42,1,226020,9,0,1,0,60,0,1
25,0,177147,10,0,0,1,40,1,1
18,0,45316,7,0,0,0,20,1,1
41,0,244945,10,1,0,1,40,1,1
41,0,173370,13,0,0,0,30,1,1
44,1,29591,13,0,0,1,40,1,0
36,0,350783,9,0,0,0,38,1,1
40,0,75363,10,0,0,0,40,1,1
56,0,135458,9,0,1,0,40,1,1
32,0,402089,13,1,0,0,2,1,1
26,0,108542,10,1,0,1,40,1,0
70,0,220589,10,0,0,0,12,1,1
33,1,428271,9,0,1,0,35,1,1
55,0,284095,9,0,0,0,37,1,1
22,0,43646,9,1,0,1,40,1,1
32,0,205019,12,0,1,1,50,1,1
47,0,51835,15,1,0,0,60,0,0
38,0,96185,9,0,1,0,32,1,1
54,0,449257,9,1,0,1,40,1,1
42,0,276218,9,1,0,0,40,1,0
42,0,156580,13,1,0,0,40,0,1
49,0,348751,4,1,0,1,40,1,1
57,-1,123778,9,1,0,1,48,1,1
58,1,217775,9,1,0,1,40,1,0
20,-1,183083,10,0,0,0,20,1,1
47,-1,190072,10,1,0,1,40,0,0
45,-1,114396,13,0,0,1,35,1,1
68,0,274096,6,0,0,1,20,1,1
29,0,250967,11,1,0,1,40,1,1
46,0,264210,10,1,0,0,20,1,1
39,1,189385,10,0,1,0,30,1,1
49,0,149210,9,1,1,1,40,1,1
52,0,183611,2,1,0,1,40,1,1
22,1,477505,12,0,0,1,40,1,1
26,0,162302,10,0,2,1,40,0,1
36,-1,180419,9,1,0,1,45,1,1
57,0,200453,9,1,0,1,40,1,0
29,0,82393,9,0,2,1,40,0,1
31,0,259705,9,0,0,0,40,1,1
45,0,137604,10,0,0,1,40,1,1
39,0,230329,9,1,0,1,35,1,1
30,0,125279,9,1,0,1,40,1,1
43,0,176270,13,1,0,1,60,1,0
63,1,28856,4,1,0,1,55,1,1
69,1,286983,10,1,0,1,40,1,1
37,0,82283,3,1,2,1,40,0,1
46,1,124071,14,0,0,0,65,1,0
36,0,188834,9,1,0,1,40,1,1
27,0,39665,9,0,0,0,37,1,1
28,1,327533,9,1,0,1,40,1,1
41,0,374764,13,0,0,1,20,1,1
34,0,232855,10,0,1,0,37,1,1
23,-1,343553,7,0,1,1,40,1,1
51,-1,259323,9,1,0,1,70,1,1
29,0,251854,13,0,1,0,40,1,1
20,-1,230955,8,0,1,0,35,1,1
35,0,346766,9,0,0,0,40,1,1
34,0,209691,11,1,0,1,50,1,0
51,-1,145409,13,1,0,1,50,1,0
24,0,32732,9,1,0,1,50,1,1
48,1,328610,15,1,0,1,45,1,0
51,0,673764,11,1,0,1,50,1,0
19,0,217769,10,0,0,0,15,1,1
25,1,276249,14,0,0,0,40,1,1
64,-1,181408,11,1,0,1,10,1,1
41,1,213154,10,1,1,0,40,1,1
49,1,226871,9,1,1,1,40,1,0
74,-1,256674,9,0,0,0,25,1,1
51,0,231181,10,0,0,1,21,1,1
50,-1,198581,15,1,0,1,50,1,0
42,-1,222978,16,0,0,0,45,1,1
46,1,226871,13,0,1,1,50,1,0
52,0,145081,4,0,1,0,40,1,1
21,0,351381,9,0,0,0,40,1,1
34,0,169564,9,0,0,0,40,1,1
34,0,340917,15,1,0,1,50,0,1
43,0,114580,10,0,0,0,40,1,1
31,0,127610,13,1,0,0,50,1,0
54,1,152540,10,0,0,1,42,1,1
27,-1,365110,13,0,0,0,20,1,1
44,1,177240,15,0,0,1,40,1,0
44,-1,38876,9,1,0,1,40,1,1
39,0,126161,16,0,0,1,45,1,1
31,0,368517,12,0,2,1,40,1,1
38,0,154641,11,1,0,1,40,1,1
25,0,108317,13,0,0,1,40,1,1
27,0,420351,9,0,0,1,40,1,1
46,0,321327,10,1,0,1,45,1,0
41,0,359696,13,1,0,1,60,1,0
25,0,259505,9,0,0,1,40,1,1
67,0,134906,9,0,0,0,32,1,1
35,0,117166,13,0,0,1,50,1,1
42,-1,90693,13,1,0,1,70,1,1
28,1,175796,12,0,0,0,40,1,1
41,0,88368,9,0,0,0,50,1,1
21,-1,262280,10,1,0,0,40,1,1
19,0,329130,7,0,0,0,40,1,1
32,0,157287,13,1,0,1,40,1,1
26,0,101027,9,1,0,1,48,1,1
69,-1,199591,15,1,0,0,25,0,1
48,1,177018,14,1,0,1,50,1,0
31,0,97453,9,0,0,0,40,1,1
20,0,316702,10,0,0,1,20,1,1
31,0,288566,13,1,0,1,43,1,0
40,1,298635,14,1,2,1,40,0,0
34,0,32528,11,1,0,0,40,1,1
43,0,223277,10,0,0,1,40,1,1
55,-1,138594,9,1,0,1,45,1,0
42,0,146659,16,1,0,1,50,1,0
48,0,207848,6,1,0,0,40,1,1
31,1,350651,8,1,0,0,40,1,0
46,0,73434,14,0,0,0,45,1,1
45,0,347321,9,0,0,1,40,1,1
38,-1,409189,4,1,0,1,40,0,1
56,0,104945,4,1,1,1,40,1,1
17,0,240143,7,0,0,1,30,1,1
51,1,136823,9,1,0,0,32,1,1
37,0,259785,14,1,0,1,50,1,0
19,0,55284,9,0,0,0,25,1,1
24,1,390867,14,0,1,0,40,1,1
45,0,127111,14,1,0,1,55,1,0
23,0,410439,9,0,0,1,25,1,1
49,-1,228372,10,1,0,1,20,1,0
40,0,173858,4,1,2,1,42,0,1
76,-1,174309,14,1,0,1,10,1,1
22,0,171419,11,0,2,1,40,0,1
18,0,169652,7,0,0,0,12,1,1
29,0,178778,10,0,0,1,40,1,1
50,0,140592,9,1,0,0,40,1,1
48,1,148121,13,1,2,0,40,0,1
31,0,257644,9,0,0,1,43,1,1
51,-1,204322,9,1,0,1,50,1,1
52,0,200853,14,0,0,0,60,1,1
52,-1,159755,11,1,0,1,50,1,0
59,0,264357,6,1,0,1,50,1,1
28,0,277746,6,1,0,1,40,1,1
32,1,112650,9,1,0,1,40,1,1
41,0,118721,8,0,3,1,40,1,1
37,0,143058,10,1,0,1,40,1,1
32,0,79870,10,1,0,0,40,0,1
64,0,103021,4,1,0,1,40,1,1
41,1,130760,13,1,0,1,24,1,1
43,0,598606,5,0,1,0,50,1,1
25,0,131178,9,0,1,1,23,1,1
30,0,177304,9,1,0,1,40,1,0
30,-1,223212,13,0,0,1,40,1,1
29,0,161097,9,1,1,1,40,1,0
27,0,169662,13,1,0,1,42,1,0
26,0,199143,9,1,0,1,50,1,1
25,0,145434,10,0,0,0,25,1,1
37,0,126675,10,1,0,1,57,1,1
21,0,77759,10,0,0,0,15,1,1
56,0,266091,13,0,0,0,52,0,1
37,0,170718,9,1,0,1,40,1,1
40,0,208277,10,0,0,0,40,1,1
53,1,110510,9,1,0,0,50,1,0
42,1,160369,9,0,0,1,40,1,0
68,-1,146645,16,1,0,1,50,1,0
19,0,32477,10,0,0,1,20,1,1
19,1,144429,10,0,0,1,10,1,1
46,0,169180,11,0,0,0,40,1,1
56,0,290641,13,1,0,1,50,1,0
33,-1,199539,9,1,0,1,65,1,1
26,0,339952,10,1,0,1,60,1,1
23,0,320451,13,0,2,1,24,1,1
42,0,203542,9,0,0,1,40,1,1
22,0,305498,9,0,0,0,33,1,1
38,-1,201328,4,1,0,1,56,1,1
42,0,121287,9,0,0,1,45,1,1
36,1,179488,13,1,0,1,55,1,0
23,1,344394,10,1,0,0,40,1,1
25,0,198163,9,0,0,0,40,1,1
25,0,207875,4,1,0,1,40,0,1
52,0,338816,10,1,0,1,45,1,0
61,-1,134768,13,1,0,1,50,0,0
39,0,82540,10,1,0,1,60,1,1
25,0,149943,9,0,2,1,60,0,1
18,0,318082,10,0,0,1,35,1,1
42,-1,175935,9,0,0,1,40,1,1
31,1,48520,12,0,0,1,40,1,1
62,-1,320376,9,1,0,0,48,1,1
38,0,234298,13,0,0,1,60,1,1
33,1,207172,9,0,0,0,40,1,1
43,0,160369,9,0,0,1,40,1,1
21,0,27255,10,0,0,1,40,0,1
43,0,258049,14,1,0,1,53,1,0
33,0,222205,9,1,0,0,40,1,0
34,0,261023,10,1,0,1,38,1,1
42,0,210275,14,0,1,0,35,1,0
29,0,297544,9,1,0,1,40,1,1
46,0,111979,4,1,0,1,47,1,1
34,0,61272,13,0,0,0,40,1,1
33,0,174201,9,0,0,1,40,1,1
23,0,214542,13,0,0,1,40,1,1
43,1,227734,11,1,0,1,22,1,1
40,0,91836,9,0,0,1,45,1,1
71,0,152307,9,1,0,1,45,1,0
23,0,125106,13,0,0,0,40,1,1
29,0,87905,9,0,0,1,40,1,0
34,0,116910,9,1,0,1,50,1,1
24,0,42706,11,0,0,1,60,1,1
43,1,311914,10,0,0,0,40,1,1
55,0,171015,10,0,0,0,36,1,1
29,0,221366,13,1,0,1,40,0,1
42,0,173704,10,1,0,1,50,1,0
54,0,227832,10,1,0,1,40,1,1
49,0,261688,9,1,0,1,60,1,1
20,0,230891,10,0,0,1,45,1,1
18,-1,206359,6,0,0,1,40,1,1
37,-1,29054,9,1,0,1,50,1,1
38,0,215419,9,1,0,0,36,1,0
54,1,224934,14,1,0,1,50,1,0
67,1,176931,4,0,0,0,20,1,1
35,0,297767,10,0,1,1,40,1,1
31,0,25955,5,0,3,1,35,1,1
43,0,145441,13,1,0,1,38,1,0
41,0,198316,10,0,0,1,50,0,1
22,0,203182,10,0,0,0,43,1,1
30,1,131776,14,0,0,0,40,1,1
29,0,128509,9,1,0,0,38,0,1
21,0,31606,10,0,0,0,25,0,1
33,0,126414,13,1,0,0,40,0,1
51,0,241745,3,0,0,0,40,0,1
25,0,362912,10,0,0,0,50,1,1
26,-1,131777,13,1,0,1,40,1,1
49,-1,119565,14,1,0,1,40,1,0
56,0,104842,13,0,1,0,50,0,1
53,-1,168539,5,1,0,1,70,1,1
35,-1,108808,9,0,0,1,50,1,1
32,0,255424,13,1,0,1,60,1,0
31,0,286675,9,0,0,1,50,1,1
27,0,215014,9,1,0,1,35,0,1
23,0,245302,10,0,1,0,40,1,1
30,1,183000,14,1,0,1,45,1,1
36,-1,186035,15,1,0,1,30,1,0
26,-1,219897,14,0,0,0,50,1,1
36,0,209993,2,0,0,0,20,0,1
20,1,194630,10,0,0,1,40,1,1
47,0,341762,9,1,0,1,40,1,1
36,0,105021,13,1,0,1,55,1,1
33,0,168782,11,0,0,1,40,1,1
29,0,112403,10,0,0,1,35,1,1
53,0,224894,3,1,1,0,10,0,1
37,-1,154410,14,0,0,1,40,1,1
53,0,30447,9,0,0,1,50,1,1
56,-1,222182,9,1,1,1,45,1,1
43,1,506329,13,1,2,1,40,0,0
41,0,116391,13,1,0,1,40,1,0
47,0,326857,11,1,0,1,40,1,1
52,0,301229,11,0,0,0,40,1,1
28,0,293926,9,1,0,1,30,1,1
47,0,32509,10,0,0,0,40,1,1
43,0,114351,9,0,0,1,35,1,1
34,0,532379,10,1,0,1,40,1,1
44,0,755858,9,1,0,1,70,1,0
59,-1,181070,9,1,0,1,40,0,0
33,0,129707,13,0,0,1,60,1,0
58,0,142326,13,0,0,0,50,1,1
48,0,115585,13,1,0,1,40,1,1
31,0,131568,5,0,0,1,40,1,1
51,0,41806,7,1,0,1,40,1,1
28,-1,96219,13,1,0,0,5,1,1
34,0,467108,10,0,0,1,50,1,0
32,0,175878,4,1,0,1,35,1,1
48,-1,155664,15,1,0,1,60,1,0
51,1,117496,14,1,0,0,40,1,0
48,0,50880,10,1,0,1,40,0,1
32,0,127384,11,1,0,1,55,1,0
37,0,218188,9,0,0,0,32,1,1
26,0,89648,13,0,0,0,50,1,1
53,0,167033,10,0,1,0,40,1,1
47,1,100818,9,1,0,0,40,1,0
22,0,234880,10,0,0,0,25,1,1
55,-1,141409,6,1,0,1,50,1,0
38,0,117528,13,0,0,0,45,1,1
55,1,110490,13,1,0,0,60,1,1
31,0,156743,14,1,0,1,76,1,0
55,-1,158315,9,1,0,1,50,1,0
51,0,173987,5,1,0,1,40,1,1
56,0,83922,10,1,0,1,40,1,0
45,0,227791,10,1,0,1,50,1,1
34,0,316470,10,0,0,1,40,1,1
49,0,105614,6,1,0,1,50,1,1
55,-1,278228,6,1,0,1,35,1,1
35,0,215323,11,0,0,0,35,1,1
34,0,96480,10,0,0,0,40,1,1
40,0,226608,10,0,0,1,30,0,0
31,0,128220,4,0,0,0,35,1,1
56,-1,192325,10,0,0,0,20,1,1
48,-1,238966,10,0,0,1,40,1,1
28,0,150025,5,0,0,1,50,0,0
37,0,241962,7,1,0,1,50,1,1
22,0,258509,9,0,1,1,24,1,1
50,0,123174,16,1,1,1,37,0,0
27,0,176683,9,0,0,1,40,1,1
53,0,158993,9,0,1,0,38,1,1
29,0,244566,9,0,0,1,40,1,1
28,0,314649,10,1,3,1,60,1,1
47,0,454989,9,1,0,0,40,1,0
34,1,341051,14,1,0,1,50,1,0
23,0,260254,9,0,0,1,40,1,1
26,0,33610,9,0,0,1,40,1,1
19,0,301606,10,0,1,1,35,1,1
35,0,187625,10,0,0,0,65,1,1
49,0,128132,9,1,0,1,60,1,0
29,0,162551,14,1,2,0,40,0,0
23,-1,145964,10,0,0,1,40,1,1
28,0,173944,14,1,0,1,40,1,0
41,0,196344,2,1,0,1,50,0,1
29,-1,207032,9,1,1,0,42,0,1
42,0,76487,9,1,0,1,45,1,1
51,1,35211,14,1,3,1,40,1,1
40,0,233130,4,1,0,1,40,0,1
49,1,181657,10,0,0,0,50,1,1
38,0,155222,10,0,1,0,28,1,1
33,0,356823,13,0,0,0,45,1,0
34,0,346275,7,0,0,1,43,1,1
41,-1,149102,13,1,0,1,35,1,0
48,0,33669,10,1,0,1,60,1,1
40,1,99185,12,1,0,1,40,1,1
31,0,288983,10,0,0,1,40,1,1
37,0,50837,14,1,0,1,45,1,0
28,1,127491,9,0,0,0,40,1,1
55,-1,227203,12,1,0,0,5,1,1
21,-1,155697,5,0,0,1,42,1,1
24,0,159567,10,1,0,1,40,1,1
26,0,917220,8,0,1,1,40,1,1
53,0,287317,9,0,1,1,32,1,1
21,0,109952,6,1,0,1,50,1,1
39,0,206298,10,0,0,0,40,1,1
53,0,126977,9,0,0,1,35,1,1
31,0,303032,10,0,1,0,40,1,1
29,0,48895,9,0,0,1,50,1,1
30,-1,229741,9,1,0,1,40,1,1
28,0,282398,10,0,0,1,40,1,0
28,0,336951,9,1,0,1,50,1,0
42,0,248094,9,1,0,1,43,1,1
28,0,227104,10,0,0,1,30,1,1
36,1,323726,10,0,1,0,40,1,1
17,0,176017,6,0,0,1,15,1,1
32,0,190511,10,1,0,1,40,1,0
31,-1,113530,9,0,0,1,45,1,1
46,0,389843,13,1,0,1,50,0,0
36,0,237943,14,1,0,1,50,1,0
70,-1,28471,5,0,0,0,25,1,1
59,-1,75804,9,1,0,1,65,1,0
23,0,32616,13,0,0,0,20,1,1
54,0,145419,9,1,0,1,50,1,1
45,1,359808,12,0,0,1,40,1,1
44,0,85604,9,0,0,1,40,1,0
56,-1,258752,13,1,0,1,60,1,1
17,0,27032,6,0,0,0,12,1,1
31,0,129804,5,0,0,1,40,0,1
47,-1,186805,9,1,0,0,35,1,1
47,-1,212120,9,1,0,1,40,1,0
28,0,162404,13,0,1,1,60,1,1
47,0,164423,9,0,0,0,43,1,1
36,1,166697,13,0,0,0,40,1,1
51,0,199688,13,1,0,1,60,0,0
68,-1,182131,10,1,0,1,20,1,0
50,0,257126,9,1,0,1,40,1,0
63,0,167967,14,1,0,1,46,1,1
24,-1,112683,9,0,0,0,32,1,1
42,1,211915,10,0,0,0,40,1,1
33,0,130057,12,0,0,1,45,1,1
41,0,222596,13,1,0,1,45,1,0
43,1,301638,8,1,0,1,40,1,1
21,-1,189888,12,0,0,1,55,1,1
21,-1,479482,10,0,0,0,40,1,1
61,1,195519,14,0,0,0,25,1,1
38,1,134069,14,1,0,1,60,1,0
18,0,142647,10,0,0,0,20,1,1
31,-1,41493,13,0,0,0,45,1,1
27,1,162973,11,0,0,1,56,1,1
61,0,101500,11,1,0,1,40,1,1
37,0,151835,15,1,0,1,45,1,0
44,0,84535,10,0,0,0,48,1,1
47,0,194772,11,1,0,1,40,1,0
50,-1,156008,7,1,1,0,40,1,1
42,0,367533,6,1,4,1,43,1,0
66,-1,427422,16,1,0,1,25,1,0
51,0,41474,6,1,0,1,40,0,1
39,0,177181,4,1,0,1,40,1,1
27,0,347513,10,0,0,0,40,1,1
31,0,289731,10,1,0,1,40,1,1
28,0,51672,9,0,0,1,35,1,1
32,0,51150,11,0,0,0,40,1,1
46,-1,110015,4,1,0,1,75,0,1
23,0,175266,10,0,0,1,40,1,1
60,1,55621,12,1,1,1,40,1,1
27,0,177955,3,0,0,0,40,0,1
38,0,423616,11,1,0,0,36,1,0
38,1,238342,13,1,0,1,42,1,0
20,0,103840,9,0,0,0,42,1,1
30,0,154297,6,0,1,0,40,1,1
24,0,283806,10,0,0,0,40,1,1
32,0,200700,10,0,0,1,50,1,1
33,0,295591,3,1,0,1,40,0,1
51,1,108435,9,1,0,1,40,1,1
21,0,203894,11,0,0,0,40,1,1
27,0,83517,9,0,0,1,60,1,1
35,0,171327,9,1,0,1,40,1,1
53,0,196763,12,0,0,0,60,1,1
33,0,158416,9,0,0,1,40,1,1
43,-1,277647,9,1,0,1,35,1,1
46,1,144531,13,0,0,0,40,1,0
30,0,147921,11,0,0,0,46,1,1
38,-1,107909,13,1,0,1,40,1,0
19,0,42750,10,0,0,1,55,1,1
49,0,40000,13,1,0,1,44,1,1
64,0,260082,8,1,0,1,40,0,1
38,0,48779,10,1,0,1,40,1,0
23,0,185554,13,0,0,0,40,1,1
57,0,153918,9,1,0,1,40,1,1
37,0,538443,9,0,0,1,40,1,0
50,0,96586,11,1,0,1,40,1,1
34,-1,62396,13,0,0,0,62,1,0
56,1,157525,10,0,1,1,48,1,1
54,0,185407,9,1,0,1,40,1,0
58,-1,100960,9,1,0,1,50,1,1
37,0,75024,9,0,0,0,25,0,1
50,0,193871,13,0,0,0,40,1,1
34,-1,120672,4,0,1,1,10,1,1
58,0,205235,9,1,0,1,60,1,0
73,1,45784,10,0,0,0,11,1,1
36,0,174938,13,0,0,1,20,1,1
38,0,201454,10,0,0,0,40,1,1
55,-1,41938,13,1,0,0,8,1,1
43,1,33331,14,1,0,1,40,1,0
36,0,213008,9,0,0,1,40,1,1
28,0,306830,12,1,0,1,40,0,1
20,0,224640,12,0,0,0,40,1,1
78,-1,292019,4,1,0,1,20,1,1
20,0,190227,14,0,0,1,25,1,1
21,0,191460,7,0,1,0,40,1,1
48,0,196107,9,0,0,0,30,1,1
33,0,318982,10,1,0,1,45,1,0
53,0,122109,9,0,0,0,38,1,1
39,1,89508,9,1,0,1,40,1,0
53,0,73134,9,1,0,1,60,1,0
37,-1,395831,13,1,0,1,80,1,0
62,-1,245491,13,0,0,1,40,1,0
25,-1,35829,10,0,0,0,50,1,1
19,0,125010,9,0,0,1,45,1,1
68,0,67791,10,0,0,1,40,1,1
64,0,149775,14,0,0,0,8,1,1
19,0,28119,10,0,0,0,4,1,1
30,1,59951,10,1,0,1,40,1,1
36,0,275653,4,1,0,0,40,0,1
19,0,195985,9,0,0,0,40,1,1
